X,frankfurt_urban_n_vehicles.MA[1].idLayer/sequenceUpdateCa:vector
111.310879906555,1
185.0531805289,2
295.503796900739,3
336.210153109139,4
398.657895303902,5
399.157895303902,6
399.657895303902,7
400.157895303902,8
400.657895303902,9
401.157895303902,10
401.657895303902,11
402.157895303902,12
402.657895303902,13
403.157895303902,14
403.657895303902,15
404.157895303902,16
404.657895303902,17
405.157895303902,18
405.657895303902,19
406.157895303902,20
406.657895303902,21
407.157895303902,22
407.657895303902,23
408.157895303902,24
408.657895303902,25
409.157895303902,26
409.657895303902,27
410.157895303902,28
410.657895303902,29
411.157895303902,30
411.657895303902,31
411.812481567908,32
412.312481567908,33
412.812481567908,34
