X,frankfurt_urban_n_vehicles_mipv6.MA[1].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
196.107877110499,1
197.107877110499,2
199.107877110499,3
203.107877110499,4
211.107877110499,5
227.107877110499,6
259.107877110499,7
291.107877110499,8
294.552629631853,1
295.552629631853,2
297.552629631853,3
301.552629631853,4
309.552629631853,5
325.552629631853,6
335.501008793211,1
336.501008793211,2
338.501008793211,3
342.501008793211,4
350.501008793211,5
366.501008793211,6
